# productos.csv - Archivo de productos Fase 2 EDD S1 2026
,

SucursalID,Nombre,CodigoBarra,Categoria,FechaCaducidad,Marca,Precio,Stock
S017,Carne 814,CTDKQ8LRC5U,Snacks,2027-09-27,Colgate,157.78,26
S008,Tortilla 817,SCCKSECF0TZ8,Lacteos,2026-08-28,Maseca,139.45,139
S022,Refresco 783,ZSWUDS3RBE1S,Snacks,2026-03-11,Nestle,277.3,54
S030,Leche 445,C992Q1K7HXU0,Bebidas,2025-12-20,Nestle,33.91,41
S002,Jabon 854,67L0AF7TZS,Panaderia,2025-01-17,Unilever,47.07,122
S006,Helado 363,XTJVCBC3A6WIU,Frutas,2026-11-26,Nestle,456.25,200
S016,Leche 735,X850T1Z40N0Y,Frutas,2025-06-27,Lala,171.95,164
S016,Detergente 935,VKDOG76ZVT2IB,Limpieza,2025-07-02,Lala,59.25,35
S011,Refresco 207,K0T0SNDZHJ,Lacteos,2026-06-22,Sabritas,142.05,94
S018,Detergente 365,0FOVHK133PRZL,Congelados,2025-05-07,Sabritas,116.42,125
S028,Manzana 369,AMU45D9ZQV,Snacks,2026-12-18,Maseca,188.64,5
S021,Pizza 370,S6ODBG662PZK,Higiene,2025-12-23,Kelloggs,487.47,181
S025,Pollo 759,Z2ROQDJH5B5OL,Carnes,2025-10-16,Bimbo,335.63,26
S010,Pan 84,LI0UAJFL46LWO,Carnes,2025-02-06,CocaCola,334.9,50
S028,Pan 488,2QHHYZE88JD,Limpieza,2027-07-23,Maseca,7.45,157
S015,Pizza 456,J3TM86GXZVL,Lacteos,2025-07-04,PepsiCo,106.26,147
S003,Carne 989,5NS2WHB5MGN,Congelados,2026-01-20,PepsiCo,304.57,120
S023,Zanahoria 351,66BFU4F7WJQZH,Congelados,2027-03-10,Colgate,143.09,63
S021,Jugo 406,YY1GTECHUJ,Lacteos,2025-07-10,Kelloggs,475.99,182
S005,Zanahoria 740,KMSXHZC07RBI9,Higiene,2026-09-12,Colgate,420.66,144
S019,Pizza 545,0AJ251KPUI8ZK,Carnes,2026-09-18,Maseca,129.53,154
S011,Refresco 812,4AJ9UKENIN,Panaderia,2027-02-23,Kelloggs,158.45,54
S009,Acondicionador 336,VRE9XT3UED7XK,Lacteos,2026-03-23,Unilever,142.82,56
S001,Jugo 179,FI2GNZUU8ZW6,Panaderia,2025-02-09,Colgate,343.67,29
S023,Yogurt 77,LH4QEYVXM020,Snacks,2025-09-20,Bimbo,491.37,200
S002,Papas 315,WTWPTSNRSL,Carnes,2026-08-02,Nestle,413.53,24
S011,Jabon 15,OCI4LM08HGXH,Frutas,2026-02-09,CocaCola,135.02,51
S008,Yogurt 81,3VEV0K2EJUYEP,Snacks,2027-06-08,Maseca,337.61,155
S016,Papas 144,Y5HKPGTOFVND1,Panaderia,2027-05-12,Unilever,68.03,139
S016,Brocoli 163,FJMEQKSO0QM,Panaderia,2025-09-18,Sabritas,330.47,186
S011,Brocoli 53,LKH94OVW0H,Frutas,2027-12-01,Lala,93.06,11
S018,Helado 327,DJS7G1Q9KR,Snacks,2025-10-04,Unilever,356.92,139
S025,Yogurt 250,CUTW4ZGP4YM,Limpieza,2027-09-11,Sabritas,328.23,59
S012,Naranja 124,A7PU6RV7BKC,Lacteos,2027-12-09,Sabritas,68.09,63
S014,Pan 831,HRZDZT10Q8,Verduras,2027-03-21,Lala,454.42,84
S025,Jabon 877,PPI9TWFLGD,Frutas,2025-01-22,Lala,287.62,60
S007,Shampoo 844,4FBW6H10T7H5,Bebidas,2025-06-02,CocaCola,100.37,30
S011,Jugo 393,PFSN6V78A9OPS,Congelados,2025-09-02,PepsiCo,279.65,174
S001,Brocoli 641,3IY9IB5PWSK,Carnes,2025-05-20,Lala,433.81,50
S022,Shampoo 641,EEOXKKTQ3JV,Frutas,2026-05-27,PepsiCo,415.64,100
S019,Naranja 732,W8OD3CRJKTE2,Panaderia,2027-02-07,Nestle,163.15,189
S017,Naranja 211,6F6WJC2TBZW,Bebidas,2027-09-22,Nestle,295.88,24
S014,Refresco 321,728SHS9CBM,Verduras,2025-08-04,Sabritas,95.7,126
S027,Pollo 293,MIOO61DWJ30LZ,Carnes,2026-03-26,CocaCola,105.27,87
S009,Detergente 413,Q6UH2BVU01K3,Verduras,2026-06-10,Lala,60.75,10
S016,Leche 182,BM1ME4S5UYWJA,Verduras,2026-07-20,Colgate,101.4,39
S013,Pan 116,9AUAEPPZZ8,Limpieza,2025-09-06,PepsiCo,259.26,22
S010,Yogurt 895,ZHHK3IFLON0QA,Bebidas,2027-04-02,Kelloggs,434.87,6
S017,Yogurt 444,M7R600IR3SS,Limpieza,2025-06-05,Lala,452.12,181
S011,Manzana 552,KO2T7KEAQFXOG,Congelados,2027-11-24,Nestle,115.62,70
S013,Leche 428,PI8HTJ65CL,Lacteos,2026-04-06,Lala,332.71,111
S030,Acondicionador 89,ZKT0RW88OZ2Y3,Carnes,2025-05-18,PepsiCo,73.46,150
S026,Papas 937,X5OX49DYIX0,Bebidas,2026-10-21,Kelloggs,326.87,100
S002,Carne 461,I20A7YYG1C1,Carnes,2025-01-02,Nestle,281.41,22
S009,Carne 941,28O2GX541AONK,Panaderia,2025-01-14,Unilever,380.8,85
S017,Brocoli 821,NGBP1T2YM2,Bebidas,2025-03-16,CocaCola,477.61,54
S005,Manzana 314,B8TVQ60OYM,Carnes,2027-09-08,CocaCola,96.42,107
S015,Brocoli 95,0KVLSX0DLI9Y,Limpieza,2027-03-07,Maseca,333.93,25
S011,Manzana 454,QZV492R3NW7,Limpieza,2025-06-03,PepsiCo,480.6,36
S003,Tortilla 301,8EJDXM97ULFJ,Panaderia,2027-11-22,Bimbo,96.45,101
S006,Pizza 522,X8G3L0P0QKG,Bebidas,2027-05-06,Maseca,195.72,83
S009,Acondicionador 303,FPY6756RZJQH4,Limpieza,2026-12-19,PepsiCo,439.07,4
S028,Zanahoria 272,NRB9DGXZUH,Panaderia,2027-12-20,Maseca,266.82,52
S006,Refresco 856,NA0717DTFF4HQ,Carnes,2027-08-06,Maseca,194.44,111
S028,Pan 760,M5W705GV1N,Lacteos,2025-10-07,CocaCola,69.08,57
S019,Jabon 253,JGLMJ7N7U51WV,Congelados,2026-07-19,Unilever,337.09,182
S023,Detergente 342,1SPZ8CMPBA,Bebidas,2026-04-15,Maseca,100.51,93
S013,Galletas 189,FCGIUXEAWYQIU,Congelados,2026-04-13,Maseca,227.66,127
S012,Leche 401,E3JBHJMA54K,Limpieza,2026-09-23,Sabritas,316.62,162
S013,Pizza 860,9GSYZDUJL8L6M,Frutas,2027-12-24,Sabritas,323.14,185
S001,Jugo 312,I5V274A6W39D4,Congelados,2026-08-27,Nestle,71.97,165
S021,Shampoo 744,3P1O6EWA90B,Lacteos,2027-03-10,Unilever,383.3,92
S010,Zanahoria 256,QEYAZ6U2EMA,Panaderia,2027-07-03,Bimbo,287.28,164
S021,Tortilla 213,RRYEWUOTJG,Bebidas,2026-03-12,Sabritas,9.47,79
S006,Pizza 387,1G3PZWO9T1,Verduras,2026-05-20,Kelloggs,260.62,18
S014,Brocoli 214,GLWULOMZN140,Higiene,2026-01-06,CocaCola,158.02,200
S005,Pizza 147,EDNDRLBORL,Higiene,2027-10-13,Colgate,199.96,184
S004,Leche 620,2GV55CD6MQTB,Bebidas,2026-08-22,Kelloggs,303.96,191
S014,Yogurt 954,E3RH9U59YAY,Congelados,2025-06-19,Colgate,289.83,45
S005,Galletas 220,ZTAZ9YYZ1DSL,Bebidas,2026-09-08,Maseca,373.35,108
S018,Yogurt 328,BHRKLGG34YM,Bebidas,2027-04-13,Lala,61.47,108
S026,Acondicionador 369,CAXYY45JSADV,Lacteos,2027-01-21,Nestle,489.68,174
S015,Brocoli 118,JYYNQFAJXLDS,Verduras,2025-07-02,Colgate,430.01,200
S028,Detergente 233,C7N4853KDPF,Frutas,2026-02-15,PepsiCo,122.5,159
S002,Tortilla 795,NN2W1TGIG3N,Frutas,2026-05-21,CocaCola,134.2,79
S010,Pizza 47,E0P8GH5DUDWZ4,Panaderia,2026-06-04,Bimbo,335.77,87
S011,Papas 783,TOWPH8W03C0M,Lacteos,2025-04-22,Unilever,14.49,94
S021,Naranja 266,YH5YWVCDDF5A2,Frutas,2025-01-02,Lala,92.82,194
S001,Brocoli 416,ZE7YBSBRI8HNO,Carnes,2026-08-14,Maseca,300.57,72
S027,Papas 349,F02XH8DGWTO,Verduras,2025-05-17,Sabritas,374.12,75
S016,Brocoli 971,E2J7ER3FX7,Verduras,2027-09-25,Colgate,403.76,170
S007,Detergente 830,GZ98DE90RU8FX,Panaderia,2026-08-04,Kelloggs,446.19,26
S006,Manzana 754,HX23IW3WHYWC,Congelados,2025-07-27,Unilever,25.75,52
S003,Refresco 909,2IZLQFGJWZDES,Congelados,2026-12-20,Nestle,329.89,64
S025,Detergente 843,34JGNXOP9LKZO,Frutas,2027-08-28,Bimbo,16.97,168
S005,Zanahoria 120,NKMVEKO6IM0UC,Limpieza,2027-07-04,Nestle,347.71,143
S027,Shampoo 130,33NHKGD7NP,Panaderia,2025-04-27,Bimbo,387.65,59
S020,Jugo 483,XP94CGUK2JX1Z,Carnes,2025-10-12,Sabritas,458.93,29
S003,Acondicionador 136,3SPFHMJBS0L,Bebidas,2026-04-14,PepsiCo,421.65,199
S010,Zanahoria 789,HXEL3Z0GB3,Snacks,2025-01-07,Lala,53.1,81
S007,Papas 498,254KEN21CMNHQ,Frutas,2025-08-28,Kelloggs,474.9,130
S020,Pan 914,IEMK0L1L2P,Panaderia,2025-02-25,Unilever,111.95,34
S001,Naranja 796,8X87RFWGBE6,Verduras,2026-04-09,Lala,216.57,150
S020,Tortilla 990,P27POFE2BA,Limpieza,2027-06-07,Lala,204.78,63
S005,Papas 668,M3N4W7UELEZ,Lacteos,2027-08-23,Lala,120.89,126
S001,Shampoo 16,IEKTLY8HLJPU,Higiene,2025-10-27,Colgate,151.0,131
S015,Helado 724,KL49LQJU891CV,Congelados,2025-07-28,Lala,62.59,150
S027,Pizza 547,JJBX3JVYTJUN,Higiene,2027-02-26,Kelloggs,77.98,24
S019,Leche 222,O6UJ3Z670O6OI,Panaderia,2025-11-03,Maseca,191.15,37
S017,Papas 268,P1JZI9TG09EI,Snacks,2027-04-12,Unilever,136.71,140
S014,Manzana 285,H8T5874PA998,Lacteos,2026-10-07,Nestle,112.14,39
S029,Galletas 925,YVVP2CDHQGHR,Carnes,2025-06-16,Colgate,216.45,56
S021,Brocoli 617,A308HF4DV8NAO,Verduras,2026-04-14,Lala,296.79,81
S026,Carne 114,5Q7GTFW3YRWU,Carnes,2025-04-25,Lala,63.74,22
S013,Pizza 37,23KAZAAG4WG,Congelados,2027-12-22,CocaCola,18.21,149
S012,Shampoo 955,RWYVUWVEKZBKD,Congelados,2025-08-07,CocaCola,21.1,19
S010,Pizza 399,W8O2I7Q150D,Verduras,2026-02-17,Colgate,26.05,85
S005,Manzana 622,WPPZTL6NDOEA2,Congelados,2026-11-20,Colgate,108.12,80
S012,Jugo 419,OQL2Z1NKQHK2,Verduras,2025-09-01,Bimbo,205.56,25
S017,Pollo 184,R9DG1EEOAJTQ,Higiene,2027-12-28,Unilever,113.83,191
S011,Naranja 911,NWAKZZAYMTKI,Panaderia,2026-03-26,Colgate,124.96,77
S002,Manzana 74,PZ74PE4DDT,Verduras,2025-08-05,Kelloggs,97.15,149
S009,Tortilla 108,I851XJISF0TL5,Higiene,2026-05-05,PepsiCo,392.29,117
S028,Yogurt 855,BN7U156UDN1,Verduras,2026-04-25,Nestle,144.34,132
S027,Tortilla 255,YLNZOZ8S4GYI4,Higiene,2026-12-26,Sabritas,280.9,108
S030,Papas 823,TRH2D7K2YJYDG,Carnes,2025-03-11,Nestle,169.85,2
S024,Brocoli 572,W1IWSONZP3,Verduras,2026-03-17,Kelloggs,190.71,189
S005,Zanahoria 796,VYS5WHPW5XU6N,Bebidas,2026-01-07,Kelloggs,143.71,131
S003,Helado 379,2FUQ20OEAH5,Panaderia,2027-09-17,Sabritas,409.46,141
S024,Jugo 929,K0NHT2CHIMJ,Snacks,2026-03-21,Nestle,59.55,83
S008,Refresco 707,NV5UGKAUI2,Bebidas,2027-12-05,Maseca,21.1,165
S001,Refresco 92,S6LNE43YMXB,Limpieza,2025-10-12,Colgate,163.0,151
S017,Carne 722,E11BS6PUGKOBP,Snacks,2027-05-16,Unilever,29.81,21
S017,Naranja 658,AQE3OE9FIUOV,Panaderia,2026-01-19,Maseca,316.97,154
S024,Yogurt 62,PSSBF0LFTO,Higiene,2026-01-14,Nestle,417.5,64
S025,Tortilla 700,YS5PWB5Y5O5BU,Higiene,2026-05-10,Maseca,170.56,9
S027,Manzana 770,9IOZB3M4KR,Frutas,2027-06-05,CocaCola,283.89,138
S024,Detergente 454,6SV7GXS8XY,Snacks,2027-03-16,Nestle,409.44,170
S020,Jabon 643,VSK05RTVNT34U,Bebidas,2027-06-27,Kelloggs,253.94,111
S011,Refresco 918,NKL0ZJM8MK9,Limpieza,2025-07-10,CocaCola,159.07,118
S005,Yogurt 115,JTL812QSA9,Carnes,2027-10-12,PepsiCo,45.15,98
S020,Jabon 692,DH3GPKXRST0,Lacteos,2026-03-21,Nestle,352.65,128
S015,Jabon 572,1FGC2VFQ4P,Carnes,2025-06-24,Sabritas,13.8,82
S011,Helado 703,SSEOGSSISAIO5,Higiene,2027-07-22,Nestle,238.19,78
S003,Shampoo 637,5F43630B4SM,Bebidas,2026-12-26,PepsiCo,205.44,20
S023,Pan 15,EDI0SRM23T4,Lacteos,2025-11-01,Maseca,249.83,31
S018,Jugo 459,48N0WRKXKZ78L,Higiene,2025-10-06,Bimbo,17.3,77
S022,Carne 405,T40BSZPN931Z,Verduras,2027-07-25,Unilever,220.61,121
S029,Brocoli 583,3LGPJ05I1NWW,Panaderia,2027-02-25,PepsiCo,108.16,19
S019,Detergente 793,62QPSDVBFI,Higiene,2027-06-17,Unilever,395.7,32
S029,Refresco 64,0ZQNQIHZ9IM,Bebidas,2025-07-21,Maseca,83.42,161
S022,Helado 968,CIO7MNIW4B,Congelados,2027-10-06,CocaCola,342.43,138
S008,Yogurt 397,3Z52CMW4DRIV6,Frutas,2025-09-01,Maseca,356.26,102
S006,Detergente 436,WF86TPJ9OT,Snacks,2025-12-25,Bimbo,299.56,4
S019,Pizza 114,80NF3MQ2AF,Lacteos,2026-08-09,Lala,327.23,90
S022,Pollo 606,XMA0NPI95FTX,Congelados,2026-05-11,CocaCola,222.84,85
S023,Pollo 51,QZNIHUH9R8UB5,Bebidas,2025-09-04,Unilever,61.1,173
S016,Galletas 950,17BBBI65ZJWWF,Carnes,2026-08-09,Nestle,64.06,129
S009,Carne 328,0PMS5B796H,Higiene,2025-07-17,Nestle,410.82,117
S022,Helado 445,RL9NWX9VVWKRK,Limpieza,2027-01-13,Kelloggs,496.34,120
S012,Detergente 84,K07FYJIVAZ,Frutas,2026-06-26,Unilever,361.1,66
S025,Acondicionador 402,3GFUZCHQBN,Higiene,2025-07-27,Maseca,353.78,18
S002,Carne 904,64X8R4ROQEUH,Lacteos,2025-10-02,Nestle,368.07,145
S025,Naranja 506,DUNGZQTAOQ5W,Frutas,2025-08-28,Maseca,36.33,172
S007,Tortilla 305,28FUCZ7B7IJ,Verduras,2027-03-17,Unilever,208.31,77
S008,Galletas 88,YZO60YM1QAU,Snacks,2025-02-02,Lala,424.28,111
S016,Carne 251,ODE9UPPEAKK2,Congelados,2026-07-12,Maseca,365.8,123
S005,Detergente 943,QDSBPQJR6U,Limpieza,2025-02-12,PepsiCo,166.43,129
S011,Yogurt 814,TUQ506OD9TIVN,Higiene,2026-05-27,Maseca,358.19,3
S026,Shampoo 432,P5FPNMWTGP8,Panaderia,2025-08-04,Nestle,160.94,112
S017,Detergente 430,HMRJD54C7P,Panaderia,2027-09-05,Kelloggs,164.96,46
S002,Acondicionador 95,13KAE5US647HZ,Carnes,2027-12-04,Lala,454.12,183
S014,Leche 388,56RCRSODWC2,Higiene,2027-03-25,Bimbo,427.8,47
S023,Zanahoria 654,SJ3VRQEWKT84F,Congelados,2027-05-13,Sabritas,300.21,40
S023,Detergente 444,AUOKBF3P9E2TL,Limpieza,2025-10-14,Bimbo,374.0,21
S014,Brocoli 70,GHEBK1ASSK5B5,Limpieza,2026-05-01,Lala,148.62,26
S012,Naranja 253,W5Z7UC3XKH36R,Congelados,2027-04-15,CocaCola,231.07,92
S029,Yogurt 413,RNAJ3BOZGH68G,Frutas,2027-10-20,CocaCola,341.29,134
S019,Naranja 985,BLCI4YS2XCUEE,Bebidas,2027-01-11,Maseca,84.17,192
S002,Carne 126,5K1I8F1HPNNPA,Limpieza,2027-08-09,Bimbo,357.27,150
S010,Brocoli 396,89AXRC5WQ7J41,Higiene,2025-09-26,Colgate,399.94,149
S004,Papas 586,1T2SHEQNR1,Bebidas,2025-09-07,Unilever,197.93,45
S003,Pan 653,CATFBBZUFG,Snacks,2025-08-13,Bimbo,99.22,68
S010,Refresco 301,WKV7QXVK39,Lacteos,2027-02-14,PepsiCo,371.95,130
S003,Leche 245,6FYA3MEIRWB,Bebidas,2026-10-22,Lala,241.43,144
S029,Manzana 704,W2BQZCJRW3DLZ,Panaderia,2025-09-09,Unilever,383.56,166
S015,Shampoo 275,J51VQZ9DQ1I,Higiene,2027-08-08,Nestle,69.84,200
S006,Tortilla 663,8FTYUH6OYOMK2,Carnes,2025-10-16,CocaCola,88.87,111
S017,Tortilla 514,8WZKY0YUZ4T3,Snacks,2025-05-02,Colgate,332.99,48
S009,Manzana 657,4YDALN3MWADC,Verduras,2026-05-08,Bimbo,449.2,1
S024,Pollo 958,7MYTSACPDL,Limpieza,2026-12-05,Kelloggs,110.66,24
S025,Jabon 171,ULK26FL3T5,Snacks,2027-06-20,Sabritas,129.65,115
S026,Tortilla 370,J24F4CWO662Y,Carnes,2027-11-11,Colgate,464.61,9
S014,Yogurt 353,UB6G04PMG5,Frutas,2025-03-12,Maseca,165.03,191
S017,Jugo 854,30D5MLNW7WC,Congelados,2025-08-22,Lala,276.4,77
S021,Naranja 640,OUMC4VWNUBAP,Verduras,2026-11-05,Lala,237.81,11
S022,Shampoo 887,LVEETG21DQA,Snacks,2027-01-14,PepsiCo,188.85,176
S002,Yogurt 162,58N5J2EZKH1,Panaderia,2027-01-07,Lala,285.27,22
S002,Jugo 397,4L6RSB6XIM,Snacks,2027-11-27,PepsiCo,110.4,162
S018,Papas 356,EGZVT38SWN,Higiene,2025-04-19,PepsiCo,178.0,16
S011,Yogurt 568,UKSE5NQHV4,Lacteos,2027-01-17,Sabritas,478.03,9
S014,Yogurt 807,ESCCKAOAGWZ0,Verduras,2025-10-28,Sabritas,373.03,35
S008,Pan 968,9I1434JDVN2,Snacks,2026-02-18,Maseca,492.86,2
S007,Zanahoria 160,EZEAYAV9ZOETO,Lacteos,2025-03-09,CocaCola,71.1,181
S005,Brocoli 135,GTUK6DJPVL,Frutas,2027-07-21,Unilever,308.67,42
S008,Pizza 878,4SMBSP05CJT,Higiene,2025-07-05,CocaCola,318.76,108
S014,Acondicionador 321,JL14HUNH2G5,Congelados,2026-12-19,PepsiCo,201.87,170
S012,Pizza 111,6EOJGR5G3S,Snacks,2027-11-22,CocaCola,369.67,171
S013,Naranja 499,G50BSQ8C1LGJT,Higiene,2027-02-26,PepsiCo,12.95,192
S020,Refresco 138,ZJYH8GK1IP,Limpieza,2026-08-09,PepsiCo,232.39,179
S001,Manzana 913,SBIHLZYTYTH,Higiene,2027-08-24,Nestle,475.57,45
S019,Detergente 637,QXRB7MBGCU,Limpieza,2026-02-02,Bimbo,403.67,165
S020,Pan 624,UY094MSDPWTFU,Lacteos,2026-08-24,Nestle,220.19,59
S029,Yogurt 738,45I0RCC3919,Carnes,2027-01-02,CocaCola,410.68,76
S025,Helado 82,E6MFHPKM764OA,Limpieza,2026-06-27,CocaCola,83.01,177
S003,Jugo 420,NT7H03KLYSVRK,Congelados,2027-12-04,Colgate,310.88,151
S003,Shampoo 464,45GE62LT2QGE,Bebidas,2026-10-06,Maseca,105.32,17
S009,Papas 975,EIKYOL9PGC,Lacteos,2025-11-01,Kelloggs,486.52,181
S018,Pan 602,2WXBZ81P35S,Bebidas,2027-04-01,Kelloggs,85.86,142
S005,Leche 989,JIIJWFSPFX0QL,Panaderia,2025-03-03,Maseca,234.34,171
S002,Jugo 246,FNW2X58QWFGNT,Higiene,2027-01-21,Unilever,326.46,83
S013,Leche 993,V7LKMHEL0XS8R,Panaderia,2025-09-16,Lala,131.91,198
S019,Brocoli 147,M13HRUQB2ENR,Carnes,2025-12-07,Colgate,166.74,112
S004,Jugo 200,6OTUIQRCON0Q,Limpieza,2026-12-25,Kelloggs,384.93,108
S021,Leche 991,ZMCJKV9N5LPS,Higiene,2026-10-07,PepsiCo,260.37,100
S006,Acondicionador 375,X3WA2VD8WB0T,Snacks,2025-06-24,Colgate,165.85,37
S020,Carne 730,6JTDZO9Y3BTU,Panaderia,2025-12-25,PepsiCo,280.74,173
S008,Brocoli 360,XYO0Y2Z114Q5,Congelados,2026-11-21,Bimbo,40.47,138
S017,Jugo 266,PXB7H1MVAI1,Carnes,2025-08-03,Kelloggs,182.32,77
S028,Zanahoria 585,QEQEXO9BXMOB,Bebidas,2025-06-17,Lala,28.37,10
S030,Leche 759,25H5GSOPRN,Panaderia,2026-08-08,PepsiCo,418.18,125
S019,Acondicionador 287,M69KWRCXS2YN,Lacteos,2026-09-09,Lala,70.83,146
S020,Naranja 509,FXA7OB6GUDLD,Snacks,2025-11-16,Unilever,138.55,78
S007,Pollo 489,RS8D1DXJ9CULA,Congelados,2025-12-27,Sabritas,289.07,42
S010,Helado 443,8R2M0O1W98Y1V,Frutas,2027-11-13,PepsiCo,488.56,48
S008,Jabon 942,8SB69C9D1SF,Frutas,2027-05-08,Nestle,474.1,164
S023,Pan 24,13N3SH7LH3ZU,Higiene,2027-04-25,PepsiCo,158.29,136
S010,Pizza 902,OAAZWY2TLLS,Snacks,2026-04-12,PepsiCo,220.91,25
S008,Zanahoria 546,QXUZQN7IFYRP,Panaderia,2027-11-22,Kelloggs,201.92,98
S009,Naranja 679,48EUK0GQVG4M,Congelados,2026-04-14,PepsiCo,238.1,65
S010,Pizza 130,YOTE2OLLNVW,Higiene,2027-05-11,CocaCola,79.64,181
S027,Carne 405,530GLSNVAVH,Carnes,2026-08-18,Lala,193.27,3
S001,Pan 172,9XWUF5IAWJQ0X,Carnes,2027-06-02,Kelloggs,298.0,97
S019,Carne 497,1XK2Z7UHG358,Snacks,2027-02-14,CocaCola,444.04,102
S014,Refresco 877,ESZGMGMKEI1X,Higiene,2025-11-17,Colgate,417.78,65
S026,Galletas 785,2ZD1VKF313,Limpieza,2026-03-15,Maseca,230.38,38
S023,Pollo 450,KJ7FBQ80X7,Carnes,2025-10-12,Unilever,340.19,53
S008,Pollo 559,2UTVQ011UI,Lacteos,2025-07-12,Lala,125.45,95
S011,Pizza 906,BL925E3V8L2AR,Higiene,2027-07-01,Sabritas,458.22,111
S026,Galletas 682,39QIHXEJDW,Panaderia,2025-08-24,Bimbo,27.58,170
S025,Naranja 311,ST6K5ZRJ7K,Congelados,2026-12-10,Sabritas,430.0,40
S024,Brocoli 310,VA3TVYPKPYYK,Frutas,2026-04-27,Lala,15.02,3
S029,Carne 73,WWYUX0EVVEX,Higiene,2027-09-11,Colgate,168.38,168
S015,Tortilla 868,FUSL2C8X7BP7,Congelados,2027-07-21,CocaCola,334.33,51
S001,Carne 61,8WD93VLPEWB,Panaderia,2027-04-16,Kelloggs,16.33,192
S018,Papas 866,S9MMH0RVYM017,Lacteos,2027-07-14,PepsiCo,330.89,41
S026,Tortilla 209,UBCLEEXHFHGS3,Carnes,2027-04-13,Sabritas,228.0,81
S002,Pizza 335,XBYFSAFQNO3,Frutas,2025-01-15,Bimbo,19.2,162
S020,Galletas 425,UX3VXIZHV57A,Carnes,2027-10-13,Sabritas,202.62,33
S007,Pizza 55,0CFYJ2K4LND,Carnes,2026-01-26,Unilever,490.09,68
S023,Refresco 754,UMYBDN1GNW6,Lacteos,2027-09-12,Nestle,451.0,60
S026,Carne 958,H27LY2ZCSO,Snacks,2026-08-04,Unilever,371.47,113
S010,Refresco 60,RGBRA4G0YBF9,Snacks,2026-04-04,Lala,417.71,54
S005,Manzana 776,V6998AKIU3,Verduras,2025-08-12,Bimbo,420.74,15
S015,Pan 298,QTGNCVSA38VOW,Limpieza,2027-12-27,Sabritas,129.54,121
S003,Shampoo 811,M2361SUAWIH,Congelados,2026-02-17,Sabritas,200.04,90
S011,Helado 908,FYD0ZJO28C,Frutas,2025-01-09,CocaCola,299.26,185
S013,Tortilla 900,C5YZN05528KO,Frutas,2027-04-06,PepsiCo,307.57,18
S020,Papas 307,TF6VEDF720M,Snacks,2027-01-08,Unilever,251.87,54
S025,Jabon 863,AC3QBAL1BZFXN,Congelados,2026-05-23,Maseca,117.46,113
S019,Helado 637,N5TLGRVAJGUCS,Higiene,2026-04-04,Kelloggs,267.27,119
S016,Shampoo 429,PRKZ5IIFNL,Frutas,2027-11-26,CocaCola,464.85,44
S016,Refresco 197,B5YQ6CSLDAUPQ,Frutas,2025-12-21,Bimbo,354.0,35
S020,Tortilla 641,TSYR3SJBXO6O,Snacks,2025-04-21,Unilever,366.82,90
S012,Jugo 976,ZEQUTJ5BJ35,Lacteos,2027-11-15,Colgate,417.28,115
S003,Carne 283,8RXRR4WPVW,Panaderia,2026-03-22,PepsiCo,151.59,2
S029,Jabon 657,MSBKYNDSV958,Limpieza,2027-01-01,Unilever,309.06,5
S027,Acondicionador 869,U908RRENCI7Y,Higiene,2027-03-10,Maseca,295.66,166
S003,Naranja 883,SGRDBXDB7PSI,Limpieza,2027-02-08,PepsiCo,23.41,155
S010,Pan 656,50ND8L1U5EIWN,Carnes,2025-05-28,Colgate,122.7,131
S028,Carne 368,QC27K9CLEX,Snacks,2026-07-16,Kelloggs,193.37,55
S007,Papas 979,W4U11CQE3Y7,Frutas,2025-02-03,Sabritas,153.45,93
S015,Pan 290,5WBI4U6VQGD8,Panaderia,2027-04-04,CocaCola,358.48,87
S029,Leche 516,XSQV9V54Z7MJ5,Verduras,2026-01-24,Nestle,226.64,131
S008,Pan 878,GV2KXA50659S,Higiene,2025-09-01,Nestle,450.12,74
S005,Jabon 747,DK77SEJXV4A,Congelados,2026-09-19,Colgate,41.14,4
S007,Manzana 794,MOTX50T6YXEK,Panaderia,2027-04-03,Maseca,253.6,10
S025,Pollo 526,V7FQKTYKRM,Carnes,2025-01-13,Nestle,438.03,52
S030,Pan 565,W3NAGKDTVCATY,Snacks,2026-03-22,Nestle,143.11,191
S024,Tortilla 527,SE885IWAPF85N,Frutas,2025-03-25,Unilever,301.41,173
S025,Naranja 429,1FR37CV4FZ,Higiene,2025-06-12,Bimbo,259.57,18
S009,Brocoli 363,ZBT3KLH2Z9,Frutas,2026-07-11,Bimbo,56.11,195
S023,Papas 121,B0T0HV1X644WV,Carnes,2025-06-20,Unilever,67.42,118
S020,Jugo 561,INSDIH9KEA8ND,Congelados,2025-04-15,Sabritas,190.07,197
S009,Detergente 637,U47NI1EGUZQ,Higiene,2027-04-24,CocaCola,88.01,80
S028,Naranja 906,EG6S86MJ3Z,Carnes,2026-07-19,Bimbo,335.03,29
S013,Acondicionador 994,J19HASRY5ZC,Verduras,2026-05-20,Nestle,118.85,123
S015,Manzana 851,6VJJ2U2XLE64I,Bebidas,2025-05-08,Maseca,443.71,1
S026,Jabon 787,KMVYEFBX3HA,Panaderia,2027-09-27,Sabritas,48.51,94
S024,Pan 74,CN8K12FN0BD,Higiene,2027-08-08,Nestle,232.74,53
S013,Detergente 547,X11EOJ90C7IOW,Lacteos,2025-02-28,Kelloggs,113.97,174
